id_pedido,data_pedido,regiao,canal_venda,categoria_produto,produto,quantidade,preco_unitario,desconto,receita,custo,entregue_no_prazo,satisfacao_cliente
1358,2025-01-11,Norte,Marketplace,Eletrônicos,Notebook,1,2668.65,0.149,2269.8,1776.23,0,5.0
823,2025-01-22,Sudeste,Marketplace,Vestuário,Camisa,2,135.11,0.085,247.22,127.77,1,7.1
1178,2025-01-29,Sul,Loja física,Alimentos,Café,1,68.35,0.07,63.57,51.71,1,10.0
996,2025-04-27,Sudeste,Loja física,Vestuário,Tênis,4,104.8,0.02,410.89,227.64,1,10.0
1076,2025-02-16,Sudeste,Online,Alimentos,Café,1,35.97,0.004,35.83,26.27,1,9.2
200,2025-05-06,Sudeste,Loja física,Vestuário,Calça,5,240.77,0.35,782.48,444.02,1,7.0
1324,2025-06-14,Centro-Oeste,Representante,Vestuário,Tênis,5,157.35,0.039,756.4,386.69,1,7.6
172,2025-03-03,Nordeste,Loja física,Alimentos,Chocolate,5,47.86,0.136,206.81,150.27,0,8.2
231,2025-08-05,Sul,Representante,Móveis,Cadeira,1,637.12,0.036,613.9,426.98,1,8.8
648,2025-02-16,Nordeste, loja física ,Vestuário,Calça,2,119.09,0.053,225.63,125.01,1,9.7
598,2025-05-02,Sudeste,Loja física,Eletrônicos,Smartphone,3,2517.57,0.007,7498.75,5719.58,0,6.3
270,2025-04-14,Sul,Loja física,Eletrônicos,Tablet,2,2685.62,0.23,4135.41,3132.75,1,10.0
243,2025-05-24,Centro-Oeste,Marketplace,Alimentos,Café,1,48.39,0.225,39.88,25.87,0,5.9
1190,2025-04-28,Sul,Representante,Móveis,Estante,2,1052.46,0.113,1867.06,1246.58,1,8.0
907,2025-04-19,Centro-Oeste,Marketplace,Móveis,Mesa,1,948.88,0.033,917.16,638.28,1,8.0
948,2025-04-28,Centro-Oeste,Representante,Eletrônicos,Smartphone,1,1405.79,0.251,1053.25,791.59,1,7.2
621,2025-08-02,Centro-Oeste,Loja física,Eletrônicos,Smartphone,2,1770.94,0.096,3202.82,2347.24,1,9.5
659,2025-05-23,Sudeste,Loja física,Eletrônicos,Tablet,3,1505.27,0.173,3734.16,2768.94,1,
878,2025-01-17,Sudeste,Marketplace,Eletrônicos,Smartwatch,2,1310.26,0.304,1823.29,1377.56,1,8.4
650,2025-03-21,Sudeste,Marketplace,Eletrônicos,Smartwatch,1,1635.36,0.121,1438.01,1110.39,1,8.0
523,2025-06-06,Nordeste,Online,Móveis,Sofá,2,838.4,0.85,1369.18,951.71,1,9.1
153,2025-05-14,Centro-Oeste,Representante,Beleza,Maquiagem,1,141.23,0.231,108.67,52.73,1,7.1
1074,2025-05-21,Sudeste,Marketplace,Eletrônicos,Tablet,2,1425.25,0.188,2314.26,1704.99,0,
1180,2025-05-30,Sul, Online ,Beleza,Shampoo,4,140.42,0.077,518.66,272.79,1,7.6
1009,2025-03-13,Nordeste,Marketplace,Eletrônicos,Smartwatch,3,1619.98,0.071,4515.06,3723.98,1,7.5
1299,2025-04-24,Centro-Oeste,Representante,Eletrônicos,Fone Bluetooth,1,2172.68,0.121,1908.79,1539.84,1,8.8
1064,2025-02-02,Nordeste,Online,Móveis,Sofá,5,1055.44,0.068,4919.62,3481.3,1,8.5
1192,2025-04-03,Sudeste,Marketplace,Vestuário,Vestido,4,122.29,0.237,373.2,196.43,1,8.1
1007,2025-05-03,Norte,Online,Móveis,Cadeira,3,1017.77,0.176,2874.18,1917.51,1,7.7
768,2025-02-07,Centro-Oeste,Marketplace,Alimentos,Suco,1,56.86,0.127,49.62,37.16,0,5.3
724,2025-05-04,Norte,Online,Alimentos,Biscoito,2,52.84,0.425,60.79,47.76,1,9.0
349,2025-05-31,Centro-Oeste,Loja física,Beleza,Shampoo,4,78.03,0.148,265.85,128.6,1,6.6
341,2025-03-08,Norte,Online,Móveis,Mesa,2,725.19,0.314,994.83,727.27,1,9.4
185,2025-12-01,Nordeste,Online,Beleza,Perfume,1,117.17,0.194,94.44,47.52,1,10.0
1340,2025-05-18,Sudeste,Loja Fisica,Alimentos,Chocolate,1,80.2,0.47,42.53,29.79,1,9.4
123,2025-01-01,Centro-Oeste,Online,Móveis,Sofá,5,685.29,0.241,2601.97,1838.22,0,6.4
727,2025-01-03,Centro-Oeste,Representante,Eletrônicos,Notebook,3,1275.57,0.038,3680.45,2995.24,1,8.0
1000,2025-03-17,Nordeste,Representante,Móveis,Armário,1,1051.56,0.11,936.04,694.99,1,8.5
42,2025-03-14,Centro-Oeste,Loja física,Beleza,Protetor solar,2,119.55,0.054,226.21,116.74,1,8.0
1240,2025-02-26,Centro-Oeste,Loja física,Eletrônicos,Smartphone,1,2150.79,0.156,1815.38,1326.99,1,6.9
208,2025-05-25,Sudeste,Representante,Alimentos,Chocolate,1,24.74,0.078,22.81,17.37,1,7.6
1234,2025-02-01,Sudeste,Loja física,Beleza,Perfume,1,71.66,0.063,67.16,32.56,1,8.7
695,2025-02-16,Sul,Marketplace,Beleza,Shampoo,1,102.3,0.123,84.93,45.68,1,7.5
1242,2025-03-13,Nordeste,Marketplace,Beleza,Perfume,2,124.58,0.174,205.71,108.18,1,7.5
1186,2025-03-25,Nordeste,Loja física,Eletrônicos,Smartwatch,5,1517.72,0.047,7234.49,5894.77,1,8.6
450,2025-03-17,Sudeste,Loja física,Alimentos,Chocolate,1,45.22,0.036,43.6,31.12,1,8.6
1047,2025-02-08,Nordeste,Loja Fisica,Móveis,Sofá,1,658.45,0.338,435.98,325.15,1,9.1
672,2025-05-06,Sudeste,Loja física,Eletrônicos,Fone Bluetooth,1,1941.47,0.097,2221.94,1402.47,0,5.6
635,2025-04-23,Centro-Oeste,loja fisica,Vestuário,,4,112.78,0.047,429.83,247.14,1,7.0
170,2025-06-04,Norte,Marketplace,Móveis,Estante,2,879.12,-0.05,1413.4,1021.42,1,9.4
622,2025-05-06,Sudeste,Loja física,Eletrônicos,Notebook,2,3555.6,0.091,6462.18,4659.39,1,7.8
60,2025-03-22,Sul,Marketplace,Móveis,Cadeira,6,1023.99,0.157,5178.17,3345.09,1,7.6
1221,2025-05-09,Norte,Marketplace,Eletrônicos,Fone Bluetooth,1,1435.24,0.16,1205.9,919.7,0,4.8
545,2025-01-17,Centro-Oeste,Loja física,Beleza,Maquiagem,1,113.75,0.185,92.66,46.47,1,7.9
1008,2025-04-03,Nordeste,Loja física,Alimentos,Biscoito,2,34.41,0.095,62.27,45.98,1,10.0
311,2025-04-21,Sudeste,Marketplace,Eletrônicos,Smartwatch,1,1194.5,0.154,1010.36,854.89,1,8.7
302,2025-04-19,Sudeste,Online,Eletrônicos,Smartphone,1,2428.92,0.098,2191.51,1732.35,1,7.8
404,2025-04-13,Nordeste,Online,Móveis,Cadeira,4,558.57,0.287,1592.79,1196.04,1,7.3
1441,2025-04-13,Sudeste, loja física ,Móveis,Sofá,1,905.3,0.147,771.78,515.12,1,8.6
748,2025-06-11,Nordeste,Online,Beleza,,3,116.59,0.09,318.41,153.7,1,
534,2025-06-04,Sudeste,Loja física,Vestuário,Camisa,1,183.5,0.136,158.63,89.75,0,5.0
1078,2025-06-29,Norte,Online,Vestuário,Jaqueta,2,187.02,0.17,310.63,167.64,1,6.7
376,2025-05-22,Nordeste,Loja física,Alimentos,Chocolate,2,32.93,0.013,64.99,48.65,1,6.6
1121,2025-03-13,Centro-Oeste,Loja Fisica,Eletrônicos,Smartphone,4,1533.62,0.154,5191.08,4052.93,1,8.8
358,2025-06-25,Nordeste,online,Móveis,Sofá,4,833.39,0.18,2734.67,1960.73,0,5.9
1037,2025-04-07,Norte,Marketplace,Vestuário,Vestido,1,157.07,0.154,132.83,76.5,1,8.9
1346,2025-03-05,Centro-Oeste,Loja física,Eletrônicos,Fone Bluetooth,3,1407.99,0.208,3345.93,2549.91,0,8.4
130,2025-03-31,Sudeste,Online,Móveis,Sofá,5,746.7,0.195,3004.57,2175.96,0,4.7
179,2025-06-09,Sudeste,Representante,Eletrônicos,Tablet,4,1683.23,0.202,5373.56,4169.53,1,10.0
1309,2025-01-29,Norte,Marketplace,Eletrônicos,Notebook,1,2567.37,0.286,1832.67,1496.43,1,7.9
236,2025-01-11,Sudeste,Loja física,Eletrônicos,Tablet,1,1212.82,0.231,932.56,725.62,0,7.3
1094,2025-01-26,Norte,Marketplace,Móveis,Mesa,1,887.86,0.126,775.66,536.11,1,8.3
733,2025-03-26,Centro-Oeste,Marketplace,Vestuário,Jaqueta,1,119.94,0.193,96.82,52.51,1,9.5
792,2025-02-03,Sudeste,Online,Vestuário,Jaqueta,2,330.14,0.064,618.32,333.26,1,
1065,2025-03-27,Nordeste,Representante,Beleza,Protetor solar,1,160.14,0.093,172.2,77.07,1,8.2
737,2025-02-20,Norte,Loja física,Vestuário,Calça,2,136.01,0.066,254.09,132.34,1,9.3
686,2025-05-25,Sudeste,Marketplace,Móveis,Mesa,2,1479.71,0.166,2469.07,1725.61,1,9.4
952,2025-04-23,Sudeste,Representante,Vestuário,Camisa,1,117.23,0.102,105.22,55.56,1,
126,2025-04-13,Centro-Oeste,Loja física,Eletrônicos,Fone Bluetooth,1,1994.62,0.258,1480.54,1155.02,1,8.8
588,2025-03-15,Sudeste,ON-LINE,Alimentos,Café,1,69.34,0.209,54.85,41.1,0,6.9
730,2025-06-14,Sul,Loja física,Beleza,Protetor solar,1,122.59,0.02,120.16,57.27,1,8.3
933,2025-05-14,Nordeste,Representante,Alimentos,Café,2,35.96,0.122,63.17,48.69,1,7.6
374,2025-01-08,Centro-Oeste,Representante,Alimentos,Azeite,4,52.56,0.114,186.24,137.77,0,9.0
61,2025-06-13,Sul,Loja física,Eletrônicos,Smartphone,5,1302.18,0.138,5609.16,4439.12,1,7.9
353,2025-01-17,Nordeste,Loja física,Eletrônicos,,4,1669.83,0.184,5449.27,4131.81,1,
1321,2025-06-15,Sul,Marketplace,Móveis,Cadeira,1,1148.82,0.117,1014.55,734.63,0,5.4
429,2025-03-03,Norte,Representante,Móveis,Armário,2,1043.7,0.235,1597.68,1079.27,1,9.2
1335,2025-05-14,Norte,Marketplace,Eletrônicos,Smartphone,1,1182.42,0.061,1110.48,866.75,1,8.4
225,2025-05-27,Sul,Marketplace,Vestuário,Calça,2,233.1,0.237,355.66,186.17,1,7.9
942,2025-06-28,Norte,Online,Alimentos,Suco,1,46.86,0.018,46.02,36.4,1,7.9
750,2025-03-01,Sul,Online,Móveis,Armário,1,967.25,0.421,560.44,380.33,0,7.2
891,2025-04-21,Nordeste,Loja física,Eletrônicos,Notebook,3,1478.99,0.058,4179.1,3103.7,0,6.4
939,2025-03-20,Nordeste,Online,Eletrônicos,Smartphone,3,1260.85,0.338,2502.42,2217.3,1,7.4
828,2025-01-12,Sul,Representante,Alimentos,Suco,1,34.41,0.069,32.04,24.96,1,6.9
1287,2025-05-17,Sudeste,Online,Eletrônicos,Smartphone,1,2434.77,0.056,2297.87,1840.0,1,8.4
1432,2025-05-17,Norte,Online,Vestuário,Camisa,1,264.01,0.293,247.87,98.73,1,6.1
240,2025-02-11,Sudeste,Marketplace,Móveis,Cadeira,3,1015.82,0.155,2575.15,1893.01,1,7.9
206,2025-09-03,Nordeste,online,Eletrônicos,Fone Bluetooth,2,1688.64,0.436,1904.0,1706.92,1,6.1
335,2025-08-03,Sudeste, Online ,Móveis,Cadeira,1,1399.62,0.189,1135.76,817.13,1,8.6
662,2025-04-27,Sudeste,Marketplace,Eletrônicos,,2,2053.63,0.019,4028.38,3358.02,1,6.6
1046,2025-06-28,Sudeste,Loja física,Eletrônicos,Smartphone,1,1439.87,0.149,1225.38,965.16,1,10.0
968,2025-06-27,Sul,Marketplace,Móveis,Cadeira,2,691.05,0.241,1048.93,719.48,1,9.3
567,2025-04-09,Sudeste,Loja física,Alimentos,Azeite,2,57.83,0.073,107.23,84.89,1,8.9
1270,2025-05-05,Centro-Oeste,Online,Beleza,Hidratante,1,159.33,0.113,141.31,72.39,1,8.6
1253,2025-03-19,Sul,Representante,Alimentos,Biscoito,3,41.27,0.146,105.8,81.85,1,9.2
889,2025-04-19,Sudeste,ON-LINE,Eletrônicos,Notebook,1,1654.62,0.24,1258.17,997.64,1,6.4
645,2025-06-09,Nordeste,Marketplace,Eletrônicos,Smartwatch,6,1602.48,0.102,8630.46,6781.03,1,7.8
700,2025-04-19,Sudeste,Online,Beleza,Hidratante,4,107.35,0.03,416.33,214.45,1,7.7
1053,2025-02-11,Sul,Online,Móveis,Estante,2,892.61,0.176,1470.56,1024.34,1,9.0
900,2025-06-18,Sudeste,Online,Alimentos,Biscoito,3,56.37,0.045,161.55,126.76,1,8.7
752,2025-02-19,Sul,Online,Alimentos,Azeite,2,37.07,0.234,56.76,42.61,1,7.7
242,2025-01-07,Nordeste,Online,Vestuário,Vestido,1,197.94,0.028,208.93,104.63,1,8.9
177,2025-02-28,Norte,Online,Vestuário,Camisa,1,187.24,0.214,147.09,85.14,1,6.1
148,2025-01-28,Sudeste,Loja física,Beleza,Hidratante,1,188.68,0.111,167.78,86.93,1,8.4
837,2025-01-26,Sudeste,Representante,Eletrônicos,Fone Bluetooth,1,1399.11,0.352,906.55,726.6,1,7.2
791,2025-10-03,Sudeste,Loja física,Beleza,Shampoo,2,149.27,0.059,280.93,145.61,0,7.4
1103,2025-05-14,Nordeste,Online,Vestuário,Vestido,6,224.87,0.198,1082.1,642.05,1,8.0
990,2025-04-05,Sudeste,Loja física,Alimentos,Café,1,34.09,0.09,31.03,23.2,1,8.2
312,2025-03-02,Sudeste,Online,Eletrônicos,Fone Bluetooth,2,1569.62,0.062,2945.99,2319.68,0,8.4
1214,2025-06-24,Sudeste,Loja física,Eletrônicos,Smartphone,5,2118.59,0.164,8860.26,6949.72,0,8.1
581,2025-05-02,Nordeste,Loja física,Alimentos,Biscoito,2,40.22,0.041,77.1,58.55,1,7.3
174,2025-02-20,Sul,Online,Vestuário,Tênis,1,248.17,0.059,233.44,117.12,1,8.8
1490,2025-01-03,Sudeste,On line,Vestuário,Vestido,1,236.71,0.134,205.04,108.9,1,7.7
863,2025-01-14,Nordeste,Marketplace,Móveis,Estante,2,1218.13,0.019,2390.17,1672.39,1,8.6
565,2025-04-27,Sudeste,Marketplace,Beleza,Perfume,3,108.89,0.207,259.09,126.19,1,9.8
1359,2025-06-13,Sudeste,Online,Vestuário,Vestido,2,151.61,0.101,272.7,150.24,1,7.6
1465,2025-05-06,Sul,Online,Eletrônicos,Smartwatch,1,2515.52,0.142,2159.1,1586.3,1,8.3
1431,2025-07-01,Norte,Loja física,Eletrônicos,Smartphone,1,1868.33,0.068,1741.69,1298.55,1,9.2
617,2025-06-16,Sul,Marketplace,Vestuário,Jaqueta,1,296.57,-0.05,235.35,129.24,1,7.2
259,2025-05-28,Sudeste,Loja física,Eletrônicos,Notebook,3,1593.52,0.231,3676.14,3104.83,1,9.1
441,2025-04-28,Sul,Online,Eletrônicos,,1,1624.88,0.225,1258.67,990.66,1,8.9
143,2025-02-05,Nordeste,Marketplace,Eletrônicos,Smartphone,1,2089.77,0.078,1926.79,1619.65,1,8.0
676,2025-04-02,Sudeste,Representante,Alimentos,Suco,1,56.79,0.068,52.92,39.89,0,7.0
631,2025-06-16,Sul,Loja física,Móveis,Mesa,2,940.31,0.097,1697.27,1190.7,1,7.2
1038,2025-01-23,Centro-Oeste,Loja física,Móveis,Estante,1,950.91,0.063,890.56,645.21,0,6.6
678,2025-03-31,Sul,Online,Alimentos,Suco,2,34.17,0.244,51.68,39.57,0,5.7
1218,2025-06-28,Sudeste,Marketplace,Eletrônicos,Tablet,1,1409.54,0.139,1214.24,976.66,1,7.2
684,2025-02-10,Nordeste,Marketplace,Eletrônicos,Smartwatch,2,1391.23,0.147,2372.63,1826.72,1,9.0
1390,2025-06-28,Centro-Oeste,Marketplace,Eletrônicos,Tablet,1,1873.3,0.15,1591.97,1251.52,1,7.0
1441,2025-04-13,Sudeste, loja física ,Móveis,Sofá,1,905.3,0.147,771.78,515.12,1,8.6
1265,2025-06-10,Sudeste,Online,Vestuário,Calça,1,104.94,0.115,92.83,52.01,1,9.1
824,2025-05-29,Centro-Oeste,Marketplace,Eletrônicos,,1,1485.2,0.038,1428.98,1181.76,1,7.4
1019,2025-03-05,Norte, Online ,Alimentos,Suco,1,36.2,0.232,27.79,21.43,1,7.8
593,2025-06-17,Centro-Oeste,Loja física,Vestuário,Jaqueta,3,174.16,0.115,462.32,237.2,1,8.6
880,2025-06-05,Sudeste,Representante,Vestuário,Calça,2,213.37,0.09,388.54,209.49,1,8.1
1083,2025-06-06,Sudeste,Loja física,Móveis,Mesa,2,911.68,0.084,1670.68,1182.89,1,7.6
65,2025-01-02,Sul,Representante,Eletrônicos,Notebook,1,2159.75,0.213,1698.68,1353.08,1,9.8
1279,2025-01-11,Nordeste,Loja física,Eletrônicos,Tablet,1,2210.05,0.087,2017.4,1509.24,1,7.6
992,2025-03-10,Nordeste,Online,Móveis,Armário,1,887.35,0.019,870.1,621.93,0,7.3
58,2025-06-24,Sul, loja física ,Móveis,Estante,2,685.35,0.107,1223.93,904.2,1,7.8
805,2025-05-12,Nordeste,Marketplace,Alimentos,Azeite,1,44.9,0.139,38.67,29.37,1,7.6
1258,2025-06-14,Sul,Marketplace,Beleza,Protetor solar,2,147.53,0.091,268.18,134.49,1,5.7
31,2025-06-19,Nordeste,Marketplace,Alimentos,Suco,1,35.9,0.028,34.89,26.88,1,9.8
1472,2025-01-18,Nordeste,Online,Vestuário,Tênis,1,139.84,0.059,131.54,69.58,1,7.6
1142,2025-01-01,Sudeste,Loja física,Eletrônicos,Smartphone,1,1225.18,0.219,957.38,727.12,1,9.1
943,2025-06-22,Nordeste,Marketplace,Alimentos,Chocolate,1,33.1,0.252,24.77,18.47,0,6.4
919,2025-04-05,Centro-Oeste,Online,Vestuário,Camisa,2,220.75,0.068,411.49,242.29,1,8.5
347,2025-06-24,Sudeste,Loja física,Beleza,Hidratante,1,79.88,0.063,74.89,37.18,1,8.7
527,2025-06-13,Centro-Oeste,Loja física,Alimentos,Suco,4,40.56,0.033,156.96,112.63,1,10.0
882,2025-01-25,Nordeste,Loja física,Vestuário,,1,225.14,0.85,193.33,106.66,1,
930,2025-03-16,Centro-Oeste,Online,Beleza,Shampoo,1,122.1,0.169,101.51,52.44,1,6.8
1493,2025-04-30,Centro-Oeste, loja física ,Eletrônicos,Smartphone,4,1565.52,0.241,4754.99,3811.28,1,8.9
763,2025-03-07,Norte,Online,Eletrônicos,Smartphone,2,1424.85,0.067,2657.78,2180.31,1,9.8
57,2025-01-08,Sudeste,ON-LINE,Beleza,Maquiagem,3,56.83,0.041,163.55,83.89,1,7.7
1281,2025-04-29,Sudeste,Online,Eletrônicos,Tablet,3,1960.93,0.071,5462.2,4451.62,1,7.9
1376,2025-03-14,Nordeste,Marketplace,Alimentos,Chocolate,2,37.88,0.147,64.64,50.97,1,8.7
1095,2025-02-12,Nordeste,Loja física,Beleza,Hidratante,1,103.0,0.116,91.02,46.6,1,9.1
452,2025-05-24,Sudeste,Representante,Móveis,Estante,1,868.84,0.09,790.95,600.63,1,8.8
1302,2025-01-09,Sul,Online,Alimentos,Azeite,5,57.24,0.049,248.0,204.26,1,10.0
132,2025-05-04,Norte,Loja física,Eletrônicos,Smartwatch,2,1648.56,0.179,2706.53,2189.2,1,5.5
969,2025-01-10,Nordeste,Loja física,Vestuário,Camisa,1,233.89,0.074,216.61,119.94,1,7.1
1442,2025-01-17,Sudeste,Loja física,Beleza,Maquiagem,2,181.47,0.138,312.93,162.18,1,8.6
426,2025-02-27,Sul,ON-LINE,Alimentos,Chocolate,2,37.68,0.091,68.48,51.97,1,8.1
412,2025-06-17,Sudeste,Online,Eletrônicos,Notebook,1,1487.77,0.076,1375.27,1082.57,1,7.8
156,2025-04-18,Sudeste,Loja física,Alimentos,Chocolate,2,35.52,0.124,62.2,48.39,1,8.6
780,2025-04-16,Sudeste,online,Vestuário,Tênis,2,178.15,0.036,343.3,197.18,1,8.5
1473,2025-09-06,Sudeste,On line,Eletrônicos,Tablet,2,1500.21,0.069,2792.09,2204.41,1,9.8
731,2025-03-24,Sul,Marketplace,Eletrônicos,Notebook,2,1156.3,0.118,2039.92,1667.95,1,7.3
18,2025-02-22,Sul,online,Vestuário,Tênis,1,189.33,0.2,151.42,80.2,1,10.0
624,2025-05-21,Norte,Representante,Eletrônicos,Fone Bluetooth,1,2101.61,0.075,1942.99,1467.19,1,9.9
389,2025-02-27,Nordeste,Loja física,Vestuário,Tênis,1,152.35,0.071,141.49,78.27,1,8.7
69,2025-01-04,Sul,Representante,Vestuário,Jaqueta,1,233.6,0.086,213.53,108.56,1,7.1
816,2025-02-20,Nordeste,Online,Beleza,Shampoo,4,113.3,0.307,314.14,152.95,1,7.6
1337,2025-04-08,Sul,Marketplace,Eletrônicos,Smartphone,2,1930.39,0.098,3482.96,2617.27,1,8.1
382,2025-01-02,Sul,Marketplace,Beleza,Maquiagem,5,131.01,0.136,565.92,272.76,1,7.5
440,2025-06-05,Centro-Oeste,Representante,Móveis,Sofá,2,389.75,0.513,379.82,274.74,0,4.4
942,2025-06-28,Norte,Online,Alimentos,Suco,1,46.86,0.018,46.02,36.4,1,7.9
518,2025-04-15,Sudeste,Marketplace,Móveis,Mesa,2,778.87,0.125,1362.25,978.36,1,8.2
656,2025-02-16,Nordeste,Loja física,Alimentos,Café,1,45.65,0.082,52.17,32.18,1,8.4
925,2025-02-09,Norte,Marketplace,Móveis,Sofá,1,1053.57,0.116,931.67,636.09,1,8.1
505,2025-01-12,Sudeste,Loja física,Eletrônicos,Fone Bluetooth,1,2922.81,0.301,2043.77,1655.6,1,7.0
1463,2025-06-19,Norte,Loja física,Vestuário,Jaqueta,2,193.79,0.185,315.92,183.82,1,7.8
819,2025-01-05,Nordeste,Marketplace,Eletrônicos,Fone Bluetooth,1,1292.28,0.051,1225.92,983.54,1,9.6
1052,2025-06-28,Nordeste,Online,Eletrônicos,Notebook,1,1635.95,0.509,804.05,792.01,0,4.9
487,2025-06-27,Nordeste,Online,Eletrônicos,Notebook,3,1906.56,0.407,3394.2,3266.95,1,8.0
292,2025-05-15,Centro-Oeste,Loja física,Vestuário,Jaqueta,2,230.72,0.068,430.01,236.34,1,10.0
1196,2025-01-01,Nordeste,Loja física,Eletrônicos,Smartphone,1,1575.59,0.053,1492.82,1214.34,1,7.9
447,2025-03-10,Centro-Oeste,Loja física,Vestuário,,3,139.01,0.074,386.31,202.72,1,7.0
799,2025-05-31,Nordeste,Marketplace,Vestuário,Camisa,2,172.33,0.038,331.69,186.81,1,8.0
934,2025-04-28,Nordeste,Marketplace,Eletrônicos,Fone Bluetooth,1,843.65,0.148,718.38,509.21,0,5.4
1249,2025-11-06,Nordeste,Online,Vestuário,Jaqueta,2,217.32,0.158,365.93,201.36,1,6.6
1300,2025-04-25,Norte,Loja física,Móveis,Estante,5,908.48,0.128,3959.52,2962.96,1,7.8
343,2025-06-23,Nordeste,Marketplace,Vestuário,Tênis,1,193.7,0.177,159.39,88.89,1,8.7
1029,2025-03-13,Sudeste,Marketplace,Móveis,Cadeira,1,870.32,0.046,830.11,558.7,1,7.7
591,2025-06-23,Centro-Oeste,Loja física,Beleza,Shampoo,2,81.38,0.044,155.64,79.91,1,8.9
1334,2025-01-31,Sudeste,Loja física,Eletrônicos,Notebook,1,3114.87,0.192,2517.75,1968.65,0,6.1
1325,2025-06-02,Norte, loja física ,Alimentos,Chocolate,3,56.86,0.067,159.09,120.66,1,8.9
1061,2025-02-07,Nordeste,Loja física,Beleza,Shampoo,3,126.42,0.065,354.78,171.99,1,8.7
1365,2025-04-21,Centro-Oeste,Online,Móveis,Cadeira,5,1014.37,0.024,4951.28,3520.29,1,7.1
165,2025-01-27,Nordeste,Marketplace,Beleza,Shampoo,2,75.11,0.071,139.53,72.28,1,6.9
834,2025-02-14,Sudeste,Online,Eletrônicos,Fone Bluetooth,1,1758.34,0.346,1149.67,871.8,1,5.9
93,2025-03-29,Nordeste,Loja física,Vestuário,Camisa,1,199.0,0.114,176.37,90.75,1,8.5
198,2025-09-05,Sul,Marketplace,Eletrônicos,Smartwatch,2,2274.62,0.197,3651.86,2855.27,1,9.4
510,2025-03-22,Nordeste,online,Eletrônicos,Tablet,2,1460.82,0.396,1763.94,1677.23,0,4.3
560,2025-05-08,Centro-Oeste,Online,Móveis,Armário,2,1343.38,0.262,1984.12,1306.34,0,6.4
788,2025-03-15,Nordeste,Online,Alimentos,Café,5,44.26,0.049,210.43,165.67,1,8.1
1313,2025-03-16,Norte,Loja física,Eletrônicos,Notebook,1,1099.15,0.386,674.59,518.45,1,7.7
344,2025-01-24,Nordeste,Online,Eletrônicos,Smartphone,1,2841.37,0.3,1988.87,1745.96,1,6.0
102,2025-02-02,Nordeste,Online,Vestuário,Calça,2,179.64,0.134,311.0,166.98,1,9.1
428,2025-04-27,Sudeste,Loja física,Móveis,Armário,2,595.6,0.067,1111.88,769.97,1,9.6
309,2025-07-04,Sul,Online,Beleza,Perfume,2,160.7,0.207,233.99,129.36,1,8.2
778,2025-03-20,Sul,Marketplace,Vestuário,,1,133.02,0.155,112.42,61.1,1,9.2
702,2025-04-29,Sudeste,Loja física,Beleza,Shampoo,1,140.7,0.068,131.19,65.46,1,8.7
386,2025-03-04,Sudeste,Loja física,Vestuário,Tênis,2,215.02,0.066,401.51,217.16,1,7.4
212,2025-04-26,Sul,Loja física,Eletrônicos,Tablet,2,2352.0,0.176,3877.0,2880.88,1,9.2
1070,2025-03-15,Sul,Marketplace,Eletrônicos,Notebook,1,2425.56,0.125,2121.95,1716.49,1,10.0
827,2025-05-13,Sul,Marketplace,Eletrônicos,Smartphone,1,1740.67,0.277,1258.88,1027.33,1,7.6
1428,2025-01-14,Sudeste,Representante,Móveis,Estante,4,482.25,0.092,1750.7,1239.9,1,7.4
705,2025-03-06,Sul,Online,Vestuário,Tênis,2,336.91,0.078,621.36,353.94,1,8.8
812,2025-06-09,Sudeste,Marketplace,Eletrônicos,Tablet,1,2888.65,0.133,2505.42,2016.25,1,6.5
1211,2025-01-01,Centro-Oeste,Loja física,Móveis,Armário,4,678.27,0.032,2625.24,1874.04,1,8.7
1153,2025-02-26,Norte,Loja física,Vestuário,Camisa,1,169.8,0.094,153.76,86.0,1,7.8
741,2025-02-01,Sul,Marketplace,Vestuário,Vestido,1,271.18,0.071,251.87,127.09,1,9.0
549,2025-04-22,Sul,Online,Eletrônicos,Notebook,2,1849.02,0.375,2309.89,1806.98,1,6.8
712,2025-03-27,Nordeste,Online,Beleza,Protetor solar,1,107.87,0.039,103.71,52.85,1,7.8
63,2025-04-14,Sul,Loja física,Beleza,Perfume,3,136.09,0.07,379.89,178.19,1,7.8
1199,2025-05-03,Nordeste,Loja física,Beleza,Shampoo,1,188.09,0.255,140.06,74.05,1,6.7
92,2025-01-09,Sudeste,Representante,Móveis,Estante,1,816.85,0.21,645.59,429.31,1,6.2
1177,2025-06-26,Norte,Loja física,Alimentos,Chocolate,2,47.54,0.04,73.67,71.32,1,7.9
157,2025-02-13,Sudeste,Online,Móveis,Cadeira,1,1011.31,0.096,914.21,690.3,1,9.3
52,2025-05-10,Nordeste,loja fisica,Vestuário,Vestido,2,202.95,0.258,301.35,175.53,1,7.0
584,2025-03-16,Nordeste,Online,Móveis,Estante,2,1184.34,0.074,2193.71,1500.21,1,9.5
1164,2025-05-15,Sudeste,Loja física,Vestuário,Tênis,4,107.35,0.025,418.55,234.94,1,7.7
1025,2025-02-11,Nordeste,Loja física,Vestuário,Vestido,5,147.3,0.053,697.25,383.46,1,7.9
1246,2025-04-07,Sudeste,Marketplace,Beleza,Protetor solar,3,120.37,0.079,332.63,165.47,1,7.2
1118,2025-05-13,Norte,Loja física,Beleza,Hidratante,1,78.58,0.086,71.82,36.96,1,7.7
